Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Univ Otago, Dept Mkt",50,35,3,0,1,8,3,50,15,30%,18,17,100%
"Univ Otago, Dept Mol Med & Pathol",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Dept Mus Theatre & Performing Arts",3,3,0,0,0,0,0,3,0,0%,2,1,100%
"Univ Otago, Dept Obstet & Gynaecol",11,5,1,0,1,2,2,11,6,54%,5,0,100%
"Univ Otago, Dept Obstet Gynaecol & Womens Hlth",3,1,1,0,0,0,1,3,2,66%,1,0,100%
"Univ Otago, Dept Ophthalmol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Oral Diagnost & Surg Sci",7,3,4,0,0,0,0,7,4,57%,3,0,100%
"Univ Otago, Dept Oral Rehabil",4,3,1,0,0,0,0,4,1,25%,3,0,100%
"Univ Otago, Dept Oral Sci",17,6,6,0,0,4,1,17,11,64%,6,0,100%
"Univ Otago, Dept Orthodont",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Orthopaed & Musculoskeletal Med",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Orthopaed Surg & MSM",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Dept Orthopaed Surg & Musculoskeletal Med",3,2,0,0,1,0,0,3,1,33%,2,0,100%
"Univ Otago, Dept Orthpaed Surg & Musculoskeletal Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Paediat",17,7,4,0,4,2,0,17,10,58%,7,0,100%
"Univ Otago, Dept Paediat & Child Heath",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Paediat & Child Hlth",48,24,10,0,6,5,3,48,24,50%,21,2,97%
"Univ Otago, Dept Pathol",31,8,14,0,2,1,6,31,23,74%,7,0,96%
"Univ Otago, Dept Pathol & Biomed Sci",10,3,6,0,0,1,0,10,7,70%,3,0,100%
"Univ Otago, Dept Pathol & Mol Med",19,8,5,0,2,0,4,19,11,57%,6,0,89%
"Univ Otago, Dept Pathol & Mol Med & Hlth Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Pathol UOW",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Pediat & Child Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Pharmacol",4,2,2,0,0,0,0,4,2,50%,2,0,100%
"Univ Otago, Dept Pharmacol & Toxicol",33,17,8,0,3,4,1,33,16,48%,12,1,87%
"Univ Otago, Dept Philosophy",7,4,0,0,0,2,1,7,3,42%,3,1,100%
"Univ Otago, Dept Phys",118,27,21,2,8,37,23,117,91,77%,18,4,95%
"Univ Otago, Dept Phys Educ Sport & Exercise Sci",2,1,0,0,1,0,0,2,1,50%,0,1,100%
"Univ Otago, Dept Physiol",34,11,11,0,4,5,3,34,23,67%,9,2,100%
"Univ Otago, Dept Physiol & HeartOtago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Dept Physiol Heart Otago",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Otago, Dept Physiol HeartOtago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Physiotherapy",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Pnys",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dept Polit",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Univ Otago, Dept Populat Hlth",7,3,2,0,1,1,0,7,4,57%,2,1,100%
"Univ Otago, Dept Prevent & Social Med",94,45,25,2,9,5,8,94,49,52%,32,7,93%
"Univ Otago, Dept Prevent & Social Med DSM",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Dept Preventat & Social Med",5,3,1,0,0,1,0,5,2,40%,2,1,100%
"Univ Otago, Dept Primary Hlth Care",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Primary Hlth Care & Gen Practice",36,21,6,3,3,1,2,36,15,41%,11,7,91%
"Univ Otago, Dept Primary Hlth Care & Gen Practice Wellington",2,1,0,0,0,0,1,2,1,50%,0,1,100%
"Univ Otago, Dept Primary Hlth Care & Gen Practice Whare Wanan",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Psychol",202,120,35,1,8,27,11,202,82,40%,89,21,95%
"Univ Otago, Dept Psychol Med",69,41,10,1,5,8,4,69,28,40%,22,16,95%
"Univ Otago, Dept Psychol Med Wellington",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago, Dept Publ & Hlth",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Dept Publ Hlth",142,74,41,2,13,5,7,142,68,47%,55,15,97%
"Univ Otago, Dept Publ Hlth & Gen Practice",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Radiat Therapy",8,4,4,0,0,0,0,8,4,50%,3,1,100%
"Univ Otago, Dept Radiol",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Otago, Dept Social & Prevent Med",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Univ Otago, Dept Sociol Gender & Social Work",10,10,0,0,0,0,0,10,0,0%,9,1,100%
"Univ Otago, Dept Sociol Gender Studies & Criminol",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Dept Surg",7,3,0,0,2,1,1,7,4,57%,3,0,100%
"Univ Otago, Dept Surg & Anaesthesia",19,13,3,0,2,1,0,19,6,31%,9,2,89%
"Univ Otago, Dept Surg Sci",20,7,4,0,4,1,4,20,13,65%,6,0,95%
"Univ Otago, Dept Surveying",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Dept Theol & Relig",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Tourism",69,57,1,0,3,8,0,69,12,17%,47,8,97%
"Univ Otago, Dept Toxicol & Pharmacol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Womens & Childrens Hlth",44,22,10,1,3,6,2,44,22,50%,17,3,95%
"Univ Otago, Dept Womens Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Zool",247,156,39,1,17,17,17,247,91,36%,141,13,99%
"Univ Otago, Discipline Oral Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Discipline Orthodont",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Discipline Paediat Dent",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Distance Educ",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Distance Learning",3,2,0,1,0,0,0,3,1,33%,2,0,100%
"Univ Otago, Div Commerce",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Div Hlth Sci",25,13,7,2,1,2,0,25,12,48%,10,1,92%
"Univ Otago, Div Humanities",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Univ Otago, Div Sci",10,5,4,0,1,0,0,10,5,50%,2,2,90%
"Univ Otago, Div Social Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dodd Walls Ctr",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dodd Walls Ctr Photon & Quantum Technol",37,10,4,0,1,20,2,37,27,72%,5,1,89%
"Univ Otago, Dundin Sch Med",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dunedin",222,148,15,5,18,23,13,207,70,33%,81,44,87%
"Univ Otago, Dunedin 9016",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"Univ Otago, Dunedin 9054",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dunedin Campus",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Dunedin Hosp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dunedin Med Sch",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Dunedin Multidisciplinary Hlth & Dev Res Unit",11,1,4,0,0,3,3,11,10,90%,0,1,100%
"Univ Otago, Dunedin Multidisciplinary Hlth & Dev Unit",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Dunedin Older Persons Hlth",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dunedin Sch Med",329,146,100,9,32,20,22,328,183,55%,120,12,95%
"Univ Otago, Dunedin Sch Med Sci",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Dunstan Hosp Clyde",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Ecol Degree Programme",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Univ Otago, Econ",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Edgar Diabet & Obes Res Ctr",5,0,2,2,0,0,1,5,5,100%,0,0,100%
"Univ Otago, Edgar Natl Ctr Diabet & Obes Res",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"Univ Otago, Educ Technol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Educ Unit",3,2,0,0,1,0,0,3,1,33%,2,0,100%
"Univ Otago, Eisdell Moore Ctr",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Elect Grp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Electron Microscopy",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Emergency Dept",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, English & Linguist Programme",3,3,0,0,0,0,0,3,0,0%,1,0,33%
"Univ Otago, Equ & Cost Effectiveness Programme",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Eru Pomare Maori Hlth Res Ctr",3,0,3,0,0,0,0,3,3,100%,0,0,100%
"Univ Otago, Eru Pomare Maori Hlth Res Unit",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Fac Dent",122,70,30,5,4,9,4,122,52,42%,61,2,94%
"Univ Otago, Fac Hlth Sci",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Otago, Fac Informat Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Fac Law",16,14,0,0,1,0,1,16,2,12%,10,3,93%
"Univ Otago, Fac Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Food Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Galton House",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Gen Practice & Rural Hlth",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Gender Studies",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Otago, Genet Otago",10,1,5,0,2,2,0,10,9,90%,1,0,100%
"Univ Otago, Genom Aotearoa",8,3,5,0,0,0,0,8,5,62%,3,0,100%
"Univ Otago, Genom Aotearoa & Biochem Dept",7,0,4,0,1,1,1,7,7,100%,0,0,100%
"Univ Otago, Geog",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago, Geog Dept",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Univ Otago, Geol Dept",23,21,0,1,0,1,0,23,2,8%,19,2,100%
"Univ Otago, Global Hlth",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Grad Res Sch",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Otago, He Kainga Oranga",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Univ Otago, He Kainga Oranga Housing & Hlth Res Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, He Oranga Hauora Healthier Lives Natl Sci Challen",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Heart Otago",2,1,1,0,0,0,0,2,1,50%,0,0,50%
"Univ Otago, HeartOtago",7,1,3,0,1,1,1,7,6,85%,1,0,100%
"Univ Otago, Higher Educ",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Higher Educ Dev Ctr",38,28,2,2,5,1,0,37,10,27%,26,1,97%
"Univ Otago, Hist",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Hist Programme",3,1,0,0,1,0,1,3,2,66%,1,0,100%
"Univ Otago, Hlth Promot & Policy Res Unit",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Univ Otago, Hlth Sci",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Hlth Sci Div",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Howard Paterson Chair Theol & Publ Issues",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Human Geog",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Human Nutr",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Human Resource Management",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Informat Sci",5,3,1,0,1,0,0,3,2,66%,1,0,60%
"Univ Otago, Informat Serv",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Informat Technol Serv",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Injury Prevent Res Unit",3,3,0,0,0,0,0,3,0,0%,2,1,100%
"Univ Otago, Kai Tahu Kati Mamoe Waitaha Te Tumu Sch Maori Pac",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Kohatu Ctr Hauora Maori",5,3,1,0,0,0,1,5,2,40%,3,0,100%
"Univ Otago, Kohatu Ctr Hauora Mciori",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Lab Evolut & Dev",2,0,0,0,0,1,1,2,2,100%,0,0,100%
"Univ Otago, Languages & Cultures",3,3,0,0,0,0,0,3,0,0%,1,1,66%
"Univ Otago, MacDiarmid Inst",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, MacDiarmid Inst Adv Mat & Nanotechnol",24,13,2,0,1,5,3,24,11,45%,5,0,66%
"Univ Otago, Maori & Indigenous Hlth Inst",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Marine Sci Dept",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Mat Sci & Technol",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Otago, Maurice Wilkins Ctr",5,0,5,0,0,0,0,5,5,100%,0,0,100%
"Univ Otago, Maurice Wilkins Ctr Biodiscovery",3,0,3,0,0,0,0,3,3,100%,0,0,100%
"Univ Otago, Maurice Wilkins Ctr Mol Biodiscovery",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Med",4,0,0,0,2,1,1,4,4,100%,0,0,100%
"Univ Otago, Med Sch",11,4,2,0,2,3,0,11,7,63%,4,0,100%
"Univ Otago, Med Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Media Film & Commun",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Otago, Media Film & Commun Dept",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Otago, Microbiol & Immunol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Microbiol & Immunol Dept",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Microbiol & Infect Dis",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Microbiome Otago",8,4,2,0,2,0,0,8,4,50%,1,0,62%
"Univ Otago, Minist Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Mkt",4,3,0,0,1,0,0,4,1,25%,0,3,100%
"Univ Otago, Mkt Dept",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago, NIWA",6,2,4,0,0,0,0,6,4,66%,2,0,100%
"Univ Otago, NZ Ctr Sustainable Cities",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Natl Ctr Lifecourse Res",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Natl Ctr Peace & Conflict Studies",11,7,0,2,1,1,0,11,4,36%,7,0,100%
"Univ Otago, Natl Ctr Peace Conflict Studies",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Natl Inst Water & Atmospher Res",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago, Natl Poisons Ctr",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Natl Sch Pharm",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Natl Sch Surveying",15,7,4,0,1,2,1,14,8,57%,5,0,86%
"Univ Otago, Neurosurg",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, New Zealand Blood Serv",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, New Zealand Ctr Sustainable Cities",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, New Zealand Inst Plant & Food Res Ltd",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Otago, New Zealand Natl Pharmacovigilance Ctr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, New Zealand Pharmacovigilance Ctr",3,1,0,1,0,0,1,3,2,66%,1,0,100%
"Univ Otago, New Zealand Rangahau Roro Aotearoa",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Ngai Tahu Maori Hlth Res Unit",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Obstet & Gynaecol",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Obstet Gynaecol & Womens Hlth",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Ocean Phys",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Off Dean",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Off Maori Dev",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Older Peoples Hlth",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Older Persons Hlth Specialist Serv",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Oral Pathol Ctr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Oral Rehabil",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Orthopaed Surg & Musculoskeletal Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Otago",14,5,0,0,2,3,4,13,8,61%,4,0,85%
"Univ Otago, Otago Bioeth Ctr",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"Univ Otago, Otago Business Sch",68,52,4,0,0,10,2,68,16,23%,44,5,95%
"Univ Otago, Otago Business Sch Kura Pakihi",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Otago Ctr Electron Microscopy",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Otago, Otago Genom & Bioinformat Facil",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Otago, Otago Global Hlth Inst",5,0,2,0,0,0,3,5,5,100%,0,0,100%
"Univ Otago, Otago Med Sch",35,15,9,2,3,5,1,35,20,57%,13,2,100%
"Univ Otago, Otago Med Sch Dunedin Campus",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Otago Micro & Nano Imaging",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"Univ Otago, Otago Micro & Nano Imaging Unit",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Otago Micro & Nanoscale Imaging",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Otago Pharmacometr Grp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Otago Sch Biomed Sci",6,2,3,0,1,0,0,6,4,66%,2,0,100%
"Univ Otago, Otago Sch Med",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Otago, Otago Sch Med Sci",11,6,4,0,0,0,1,11,5,45%,6,0,100%
"Univ Otago, PFR Dept Chem",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, POB 56",11,6,2,0,1,1,1,11,5,45%,4,2,100%
"Univ Otago, POB 56 710 Cumberland St",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, POB 7343",3,2,0,1,0,0,0,3,1,33%,2,0,100%
"Univ Otago, Paediat & Child Hlth",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Paediat Dent",5,4,1,0,0,0,0,5,1,20%,3,0,80%
"Univ Otago, Pathol",2,0,0,1,0,1,0,2,2,100%,0,0,100%
"Univ Otago, Pathol Dept",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Pharmacoepidemiol Res Network",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Pharmacol & Toxicol Dept",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Philosophy",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Phys Dept",5,0,1,0,1,3,0,5,5,100%,0,0,100%
"Univ Otago, Prevent & Social Med",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Primary Hlth Care & Gen Practice",4,2,1,0,1,0,0,4,2,50%,0,2,100%
"Univ Otago, Psychol",4,3,1,0,0,0,0,4,1,25%,0,3,100%
"Univ Otago, Psychol Dept",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Otago, Psychol Med",4,3,0,0,0,1,0,4,1,25%,2,1,100%
"Univ Otago, Publ Hlth",10,4,2,0,2,2,0,10,6,60%,0,4,100%
"Univ Otago, Publ Hlth Dept",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, QSO Ctr Quantum Sci",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Qual Adv",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Qual Adv Unit",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Rehabil & Teaching Unit",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Rehabil Res & Teaching Unit",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Otago, Rehabil Teaching & Res Unit",12,4,4,1,0,1,2,12,8,66%,1,1,83%
"Univ Otago, Relig",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Relig Programme",5,3,0,0,1,0,1,5,2,40%,3,0,100%
"Univ Otago, Religious Studies Program",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Res Ctr Oceanog",9,3,1,0,1,2,2,9,6,66%,3,0,100%
"Univ Otago, Res Inst",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Rural Hlth",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Rural Hlth Acad Ctr",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Rural Postgrad Programme",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Sch BioMed Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Sch Biomed Sci",146,55,42,0,28,10,11,145,91,62%,42,2,92%
"Univ Otago, Sch Biomed Sci & HeartOtago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Sch Business",14,9,2,0,1,1,1,14,5,35%,5,4,100%
"Univ Otago, Sch Dent",12,8,2,0,0,2,0,12,4,33%,8,0,100%
"Univ Otago, Sch Geog",38,28,5,0,0,1,4,38,10,26%,27,0,97%
"Univ Otago, Sch Management",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sch Maori Pacific & Indigenous Studies",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Sch Med",31,20,7,0,4,0,0,31,11,35%,10,7,90%
"Univ Otago, Sch Med & Hlth Sci",9,8,0,0,1,0,0,9,1,11%,7,1,100%
"Univ Otago, Sch Med & Hlth Sci Palmerston North",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Sch Med Lab Sci",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Sch Med Sci",17,11,2,1,2,1,0,17,6,35%,9,0,88%
"Univ Otago, Sch Performing Arts",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sch Pharm",153,79,32,7,17,10,8,153,74,48%,74,3,98%
"Univ Otago, Sch Phys Educ",2,0,1,0,0,0,1,2,2,100%,0,0,100%
"Univ Otago, Sch Phys Educ Sport & Exercise",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Sch Phys Educ Sport & Exercise Sci",80,46,15,2,9,7,1,80,34,42%,39,3,95%
"Univ Otago, Sch Phys Educ Sports & Exercise Sci",3,2,1,0,0,0,0,3,1,33%,1,0,66%
"Univ Otago, Sch Phys Educ Sports & Exercises Sci",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Sch Physiol",2,0,0,0,1,0,1,2,2,100%,0,0,100%
"Univ Otago, Sch Physiotherapy",100,64,16,4,7,7,2,100,36,36%,50,8,94%
"Univ Otago, Sch Physiotherpay",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Sch Prevent & Social Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sch Psychol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sch Psychol Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sch Social Sci",18,15,1,0,0,0,2,18,3,16%,12,2,94%
"Univ Otago, Sch Sociol Gender Studies & Criminol",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Sch Sport & Exercise Sci",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Sch Surveying",20,12,5,0,0,0,3,20,8,40%,8,1,85%
"Univ Otago, Sci Commun",6,2,0,3,0,0,1,6,4,66%,1,1,100%
"Univ Otago, Sci Maori",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Sect Surg",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sir John Walsh Inst",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Sir John Walsh Res Inst",50,29,10,3,2,5,1,50,21,42%,27,2,100%
"Univ Otago, Social & Community Work Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Social Work Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Sociol Gender Studies & Criminol",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Southern Pacific Archaeol Res",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, St Margarets Coll",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Student Hlth Ratoka Hauroa Akoka",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Suicide & Mental Hlth Res Grp",4,3,1,0,0,0,0,4,1,25%,2,1,100%
"Univ Otago, Surg & Anaesthesia",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Te Huka Matauraka Maori Ctr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Te R opu Rangahau Hauora Eru Pomare",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Te Whare Tawharau",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Theatre Studies",1,1,0,0,0,0,0,1,0,0%,0,1,100%
